"So far so good!   Working good and showing correct info. The UI and especially the round widget looks really beautiful. I have a request. *EDIT: Thanks for listening to my request to add default clock in ""tap on clock"" option from settings* 5 stars here.       Thank you for considering the request, hope this beautiful app will never be bloated in future. Thank you :)      ",
Nice Very nice amazing      ,
What a unique and neat idea!  Curious to see what it does to the battery life though.      ,
Its very awasome amazing      ,
Unique app It's impress my friends a lot      ,
"LG G4 Probably the most unusual live wallpapers out there but a great one works well so 5*,is there a way of locking in a colour scheme you like, updated i can't use double tap as it locks my G4 screen and i just get a black screen instead?, I dont want my camera on all the time because of battery drain!      ",
"One of the more original wallpaper apps OK, first off KEVIN CHAN - Your mom is gimmicky. That's barely even an actual word, you degenerate reprobate. Questionable permissions. Seriously. The NSA don't care about you. You're just another insignificant tool. OUTSTANDING APP. EASILY WORTH THE MODEST FEE. As an enthusiastic personalization app purchaser, I try and buy (and refund) a lot of apps every week and this one definitely ranks in my top 5 of 2015. Good work, Dev. Now, time to spread the word...      ",
" I just hope the double tap option can manage to minimize the battrey usage, great app.      ",
Novel idea! I'll use it from time to time but I'll return to my solid black  wallpaper for daily use (I'm very battery conscious). But I do like  it. Imagine the fun once technology discovers/invents an unlimited power source. Cool app.      ,
Beautiful Work as advertised. I Like it. But there is conflict with double tap on LG G2 because double tapping is lock screen. Please find workaround because I don't want to waste battery. Thanks for the cool product      ,
Very original Nice work. Unfortunately it does take a lot of battery...still love to show it off...      ,
"Cool looking and elegant I love the look of these live wallpapers, there are some great customisation options and amazing themes to start you off. I've not used this long enough to comment on the battery but it would have to eat my battery life for me to ditch such a fantastic looking app.      ",
Problems on Note 4 with Exynos and higher resolution Upvote so they fix it. Poor framerate on the Galaxy Note 4 with Exynos. Maybe it's not optimized for Exynos yet? It used to run very smoothly on my Note 3 with snapdragon. I absolutely love this app but please fix it!      ,
"Only one thing I'd improve It's a great app and great value. The wallpapers are beautiful and you can change them at will or make your own. Only thing I'd improve are the editing tools. Color tools are a bit strange and editing can be a bit clunky, but I've seen way worse and they are definitely usable if you spend a little time.      ",
"Shaky hand effect I love this wallpaper and it really brings pretty wallpapers to the home screen, but there's one thing that bothers me a bit and could improve - I like the quick movement of objects when I move my phone, but a shaky hand and/or small movement will make everything jitter in an ugly fashion. Maybe a dampening factor could be applied to the initial movement to remove the shaky hand jitters from the wallpaper? This way the objects won't jitter, quiver, and/or shake as I'm holding the phone :)      ",
"Awesome. On a QHD screen the sheer quality of these wallpapers has to be SEEN, very impressive wallpapers and very powerful editing, a little fiddly to use but the results I achieved....are for me amazing.... account sync across devices has been a brilliant blessing, cos editing really needs a large screen. The randomizer is superb, and running my own design's through Muzei with the colours changing every 30 second's brilliant.      ",
"Unstable tilt effect The tilt effect is gone after a while. No matter what I do, I can't bring it back. Only by restarting the phone it will works again. Please fix it      ",
GREAT! Lock screen? Is there a way to use this and make a lock screen wallpaper? This is an amazig app and I loce it but I really want to have one for my lock screen      ,
"Great live wallpaper On moving to a Samsung S7 Edge found the tilt effect is very jerky, even when set to say less than 14%. Not down rating as the app is still superb even with this bug.      ",
Went ahead and bought the app. This is exactly what I wanted for wallpapers and it only costs a $1?! No brainier! Amazing app!      ,
Clocks? Great wallpapers! Where can I find the clocks featured on the photos? Do I download a specific app for them or?      ,
"Live is cool again! I have gotten away from live wallpapers since the Gingerbread days because of the performance hit. I love the accelerometer-driven parallax effect and tons of Material themes to pick from. So far, no performance issues      ",
"Doesn't stay on screen Samsung S6, it will allow me to set the wallpaper and all is good until phone goes in standby,  when you wake the phone it has reset itself to the default wallpaper. Kind of useless.      ",
"Bought for support. The free version already had the theme I was going to use. Had to buy the pro to support the devs. This app is absolutely amazing, only feature I can think of that could be added is the ability to vote themes and organize them by rating, usage, views etc.      ",
cool cool but the color menu is completly f*ked up impossible to do things properly      ,
"A no brainer Installed the free version, used it for a couple of hours and just fell in love with this app. Its the best wallpaper app, period. And the pro version options are just incredible. Thanks dev!      ",
Omg.. I love it.. But How to get that clock as shown in image 1?      ,
Beautiful theme but always disappeared when cleaning recent app. Beautiful theme but always disappeared when cleaning recent apps. Its useless if the wallpaper can't always stick. Too late for refund. :-(      ,
"Fantastic Material Design Background App It has many default designs, which you can customize in many great ways including animation and color. If those aren't enough there's an easy way to make your own and also a way to find more online.      ",
Love this app!! If you enjoy beautiful wallpapers and love the parallax effects on live wallpapers the get this app now!      ,
Play time   Create best live wallpaper unlimited creativity.      ,
Fantastic Would love if we could also use images on the layers as well.      ,
"Optimization problem Ironically it lags even more when I lowered the graphic settings. I can clearly see the lag it brings to the UI when I pulled down my notification bar, the frames suddenly drops down from 60fps to 15-20. It's the only live wallpaper that lags on my phone.      ",
Looks dope on the Note 5 Dope dope and dope..well worth the purchase        ,
"Good with the limited resources we get I expected now when I first came across the app. I expected regular wallpapers can be vectorised and made into 3d parallax form. I even paid for the full app. However, we have to adjust with only lines and circles and use our ingenuity. Would give 5*s for implementing my request.      ",
"Great Amazing wallpapers. One bug: if you turn the phone beyond the wallpapers capability, instead of stopping it crashes the homescreen.      ",
"The Best Live Wallpaper Collection This is the best app for live wallpapers I've ever used. It complements material design, and very original!      ",
Suggestion Adding the option to add a blur overlay would be nice      ,
"Best live wallpaper Highly customizable ! Elegant and clean, worth it      ",
Beautiful Sort of a mind job to realize how powerful the editing tool is!      ,
I need new words in English We have to find new words in dictionary to define and explain an best app like this. (Best)^infinity      ,
Cool Great live wallpaper      ,
"Idea is good, but keeps freezing. Uninstalled.      ",
Wallpapers are awesome.. ..but it slows down my Moto G3. Please fix this problem.      ,
Superb Why there are few ratings for such a  nice app. Just brilliant.. Day by day it's improving. It does what it say.      ,
"Its a pain to edit walls, but they do look great.      ",
Prefect Been looking for something like this!      ,
Phenomenonal This is all you'll ever need from a live  (or even static) wallpaper app      ,
Pleasing to the eye Wonderfully done. I love the designs.      ,
Best wallpaper app on the market Absolutely stunning.      ,
"Joko does it again.   Love the parallax / shift effect.  This seems to run much smoother than Light Grid Pro, which is also a great LWP.      ",
Compass doesn't work on lenovo Looks great but the compass doesn't move with direction on my lenovo which is the only reason I purchased.      ,
"I Love it THE ONLY LIVE WALLPAPER I WILL USE. I HAVE A LG VOLT AND MY SD-CARD INFO ALSO IS NOT RIGHT. BUT IT IS THE BEST INFO APP.....UPDATE AS OF 12/21/15 I NOW SEE MY SD-CARD. AND ALL I DID WAS PLAY AROUND IN SETTING FOR A FEW MIN,S. WHEN I DID PAY FOR THE FULL APP. I HAD PLAYED WITH IT FOR DAYS. DID TO SO MUCH YOU CAN DO WITH IT TO MAKE IT YOUR OWN.      ",
One very annoying problem Would you fix the SD card storage display already! It's been months and kinda getting sick of it. Other than that I love it. Will re rate when problem is fixed      ,
"Samsung galaxy ph&tab Tried the free then paid for this version, worth the small price, fixed landscape thank you, custom background would be great.      ",
"Not entirely working on Lg g3 SD card showing : Unmounted, Colour Background isn't changing, I have something washed out definitely not like in the descriptions.      ",
Except the external SD card info on an Asus Zenfone 2 ZE551ML is wrong. It's going off the emulators space in the internal memory. Not the external one.      ,
Good Little App Having more edit options and screen colors in the full version is nice. But the compass still isn't working. Please fix for more stars. LGL16C.      ,
"Great LWP!  :)  but...... Overall, this lwp is very useful and with good looks to match too. But whenever i select the option for blank pages, the status boxes disappear completely, I can't see where they went. Device is Samsung S6. Apart from that, great job dev! :)      ",
"They only wallpaper I ever paid for cuz it's so good... A friend of mine found this... I was instantly hooked. I've been using it for over a year... I usually live by the phrase ""If it ain't free, it ain't for me."" But this wallpaper app.....it was an exception. I love it! I've had many people ask me about it....And many iPhone owners who wish they could have it...lol      ",
"Has Sd card status issue fo my asus zenpad i paid fo this. Will be waiting fo tha fix, pls dont take long.      ",
Great but.... Please allow use of custom background or at least solid black as a color choice.      ,
Undetected External SD on the Asus Zenfone 2 Would just like to suggest more SD card directories such as /storage/MicroSD/ or something like that.      ,
Great app. loved i!! Great app. Had it once before and loved it getting the upgrade Whoo-Hoo!      ,
"Doesn't work with ZenFone 2 I still can't get set sd card info to show. I know the path, but there's no way to select it.      ",
"Great Background Of course while not super important to have ones phones live HW monitoring as a background it can be useful. Has always performed well for me. While it does use more battery than a normal wallpaper, the optimization developed does limit battery suckage.      ",
"Nice Wallpaper Main issue is that the storage card directory can't be properly pointed to Eg /storage/extSdCard. Only other thing I'd say is to add an option for putting a picture under the text for those of us who aren't using the entire area of the wallpaper. Other than that, it's probably the best device info wallpaper out there      ",
Satisfying Exactly what you expect if the picture caught your eye      ,
Love it. Needs daydream would give it six stars if possible.      ,
Not so great Text type is unappealing; kinda blurry. SD card function does not function. Color choices are basic and limited. I can make a simple widget that does it all correctly.      ,
"This is cool!!! o: I like this app, it shows how the phone and system runs. (: 5      !!! (:      ",
cute works like a ziggy phone but no voice      ,
Brilliant I love this app! But why can't we choose the text color for each info panel. I want CPU text white and RAM text green.      ,
"Compass works! Just what I needed useful information live WP w Low Battery drain! The apps welcome line could be replaced with GPS info, local weather or alerts.      ",
Compas doesn't work      ,
Waste of time and money.  Caused my device to reboot constantly.  Avoid at all costs.      ,
Do not work on any model phone Bad app      ,
Why i can't change the color !!!!      ,
Excellent This is by far my favorite  wallpaper. My only problem is I paid for the one with more customization but it wouldn't change to the 12 hour clock and while trying I managed to lose the wallpaper altogether and now can' get it back. I have tried everything      ,
Ex info Sweet.      ,
Perfect! Very cool!      ,
Cool! I recommend!      ,
Best      ,
G Love      ,
great!      ,
Great But one problem on my lg g4 I can't choose background colour      ,
Yeah I'm a picky  user but I do enjoy this app. Good coding behind it. Thanks.      ,
Special live wallpaper      ,
Loved it A nice app      ,
"Ram not displaying *fixed Ram is only showing a blank space,  my phone is a OnePlus One, I'll update my rating once it's fixed. *update - ram displays now, awesome, thanks.      ",
"Awesome Awesome have brought the pro version and love it use it all the time, the info it desplays is so useful especially to do with temp of battery and drain on battery. Definitely recommend.      ",
6.0.1 update Galaxy S6 Buggy since the last update. Most of the time shows a blue led color. The color changes to the right color when the screen is turned on once.      ,
"Good Isnt 100% reliable, but it doesn't detract from the experience and I would still recommend it. Very useful.      ",
"Must Have App! I've been using this app for as long as I can remember. When I get a new phone it's one of the first apps I set up. With my custom notifications set up, I can instantly tell what types of notification I've received without even picking up my phone.      ",
"I am giving this 5 Stars but also warning of a shortcoming on it. I use Lightflow for custom vibrations on Smartwatches, and to also remove the ability for notifications content to show up on the watch.So all I get is  the custom vibration I set for each type of alert and I can tell what type of notification it is without looking. this works great with android wear watches.   The shortcoming is in the Garmin brand watches I have recently switched over to Fenix 3 HR and Garmin connect supports being notified of notifications from 3rd party's so i thought ""AWESOME"" just add lightflow to garmin connect app so garmin listens for lightflow notifications. However its not that simple. I cant get lightflow to work with garmin watches at all for notification vibs being sent to wearables.  Despite that I LOVE this product I really do extremely useful for modifying how alerts hit you for notifications. I cant tell you how many times Lightflow has stopped me from pulling my phone out because of custom alerts and knowing the notification was not important based on the vib profile.  TO THE DEVELOPER:You get notifications working with Garmin wearables, I will buy a 2nd LF all over to support you.      ",
"Stopped working Since it didn't work on xperia z3 with 5.1.1 I has lg g4,  it worked fine. Now works flawlessly on S6 Edge without suggested workaround.  Changed rating from 3 to 5 accordingly. For those showing only blue led use workaround      ",
Issues with Galaxy S6/S6 Edge since 5.1.1 update. Dev is looking into it.      ,
Long time user on all device Recently picked up the S7 edge and it unfortunately does not work. Rating 3 stars as been perfect on other devices. Please update to bring us the support to our s7 series      ,
"I've been using this app for years and loved it, but I just got a new Samsung Galaxy S7 and can't get it to work in any way on it.      ",
"Does not work properly on Samsung S7. Shows all the right colors but still flashes led in sleep mode.  If switched to Samsung workaround lights wont flash in sleep mode, but notification icons persist upon reading a message.      ",
Works Works well on my devices unfortunately this version does not yet work on Samsung Galaxy S7 with screen always on. Would recommend.      ,
"Continuous Updates,  super FAST support!! 100% absolutely the most valuable Android app I have ever found and my device would be lost without it. Continuous Updates ensure support for the newest devices and apps. This is a MUST have app for every Android user!      ",
Fantastic It was about time I bought this app. This was one of the first things I scrambled to install after getting a new phone. Its usefulness is unending. Thanks for making this wonderful app!      ,
"Great if you can get it to work Didn't work reliably on my Galaxy S6- I finally (after hours of tinkering and researching) got it working for maybe a day and a reboot seemed to negate the win. Doesn't work on my G5. Not the apps fault per se, but I also don't want to spend hours trying to set up an app meant to save me time and guesswork.      ",
"I love this app, I bought it years ago and they still helped me today when I had a problem with my new phone.   I cannot recommend this app enough.      ",
... One of the best apps I've used over the past few years...  Until now!  Just upgraded to the Samsung Galaxy S7 edge and now the app is no good.  Will do the sounds but the led light will not work the colours I want.  Really hacked off to be honest :(      ,
"It messes up with my notifications too much, I had to uninstall doesn't work well on marshmallow.      ",
"Light Flow has been on both my phone and tablet for three years, at least  ,and I love it!      ",
"Handcent Like the app so far, bought the paid version. Can't seem to get hancent to work. Took a while to set the app up but it's nice when you take the time to configure everything. Will give better rating if I can figure out hancent.      ",
"Some stuff needs fixing in the Nexus 6P All of the options work for the app notifications but there are some weird bugs with the app regarding the Nexus 6P. In both the legacy and full version the screen lights up too often randomly as if someone touched the phone. I checked several times and it only happens when the app is enabled. Also, the notification sound sounds twice and overlaps. I haven't figured out how to change that. I had used this app in previous devices but I find these bugs annoying for the Nexus 6P.      ",
"Control! Thanks for control that the apps don't provide over the colors and sounds. Now my LED colors match the app icon color so that I know what update I've got, and the sounds do too (instagram=shutter click, twitter=bird chirp, etc.). Great app!      ",
Doesn't work properly with Textra It's a solid app however it doesn't work well with Textra rather than the normal Messenger app. Would be nice to have this fixed. When I have the conversation opened it still flashes even though the notification has been cleared.      ,
Doesn't work on Nexus 5 with the latest update Hangouts doesn't even blink or do anything when I get a message.      ,
Does not work since software update This was a great app but since the android software update last week it no longer works correctly. When will this be fixed?      ,
Not working on Samsung note 5 6.01 Hangouts does not send a LED indication.. all other apps work..      ,
"Fixed! There's a bug regarding the charge settings - after the recent update, my LED won't turn off on charge despite ticking this feature. This is still the best notification light app though.      ",
I like it. 5 stars when Google manages to fix the ambient display issue on nexus devices. I'll just turn off ambient display for now.      ,
"No longer works for my Google Apps Gmail account and the labels I have in it.  Works for my personal Gmail still, just not my Google Apps account.  I can't even add the notification.  I choose the account, but it doesn't show up in my notification list in Light Flow.      ",
"Love,  but broken on Note 4 Marshmallow update Since my Samsung note 4 forced me to take the Marshmallow upgrade, some notifications just don't work. The red light I use with Nine shows up fine, but Hangouts or SMS are always a blinking blue light no matter what my settings are. I even uninstalled and reinstalled the app and made sure it had all the needed permissions and I still see this behavior. I'd make this a 5 star if this was fixed.      ",
Become useless on galaxy s7 Erratic control of led. Needs to be rebuilt for marshmallow. Suddenly stops working. Gets stuck. Workaround or not it's not working.      ,
Love this app but it barely works on my S7 Edge. Did all of the workarounds but it's still pretty sketchy. Hopefully the bugs get worked out.      ,
it doesn't work for some odd reason no notification light on my phone.      ,
Been using Light Flow for at least 6 years love it. The only issues I have are because of Samsung and Android. I would recommend it to anyone even with the glitches. Hopefully Samsung will fix their issues so Reactle can have an App that works 100% again. Hats off to Reactle with trying to keep up with updating the App.      ,
makes my phone lag I'm getting lots of messages that lightflow is slowing my device...  uninstalled and it was much faster and smoother...  will try to install again      ,
"Works great on my S6 Edge! Unfortunately I need to enable the Samsung workaround, with the non-clearing notification side effect.      ",
Can't work in Android 7.0 Please solve it.      ,
"Used it for years, great app and never had any problems with it. Only one little thing: I don't know when this stopped working, but facebook messenger notifications always use the general settings. Contact specific settings don't seem to work.      ",
Disappointed I have this application for over 5 years... Maybe I am one of a few people who firstly bought it...but after the marshmallow update on my s5 I am not pleased at all.. I don't get light notified for many applications that I have on my phone. Pleaseeee fix it      ,
"Pointless Ever since my phone update the apps not worked at all. Annoying after having to pay for it, can it be refunded?? Or fixed??      ",
"Good for nothing. Purchased it mainly for alerting Missed Calls. Unfortunately it never gets notified on my Nexus 6p. Until the developer fixes this issue, it's a waste.      ",
Not Working Properly After 6.0.1 Marshmallow update in my Galaxy Note 4 its not working properly. I also downloaded the Legency version but after some time its not working. Everytime i need to do uninstall and then again reinstall. Please fix this problem. I'm using this app from long time.      ,
"Magical Eye Candy [Update 2016; Was really hoping that by now there'd be an option to use a custom wallpaper with the effects....]   Just bought the full version, I'm in love with the colors and was shocked by the wide range of settings. This will be my wallpaper for a long time.      ",
Love this This one has real staying power. You don't get bored with it.  It is really beautiful and every pattern is as unique as the shapes your finger traces on the screen. Awesome.      ,
"Great App; ONE Issue I absolutely love this app/live wallpaper. It gives my phone a great look and the number of customizable options is awesome. My one complaint is that when my phone restarts, I have to set up the wallpaper again. If that was fixed, then my rating would be five stars. On a side note, it would be awesome to have a fire option to go along with the smoke and water options. It would be sweet to have realistic-looking Mario-style fireballs bouncing across the screen as a live wallpaper. Just sayin'.      ",
"Relaxing and fun I recently bought this app, and it is very soothing and relaxing after a stressful day. It never gets old, and it is quite fun. It also fills a creative need and I have made several backgrounds for my phone and PC with this app      ",
"Please, please Action launcher 3 support? To change colors of the launcher, could you implement one simple api? I will provide the link  Bug: sometimes when i set it as lwp it shows only black screen      ",
"Love playing around with it, but.. I tried using the ""set as live wallpaper"" button, but it keeps telling me action not supported please set wallpaper manually. So I go to wallpapers and when I click magic fluids it keeps telling me ""application not installed"" ???      ",
"Help! I love this app, even bought the full version. But my live wallpaper has stopped working   please fix!!      ",
"Second Update: Live Wallpaper works for my Moto X Pure with Marshmallow again. The author said he was working on a fix but offered a refund despite the fact that I've had the app for some time. I decided to wait for a fix, which was provided. The live wallpaper again makes this a fantastic app that's much cooler than any I've previously had.      ",
"epic simply amazing. best value for your money, runs perfectly, on powerful (note 4) and slower (galaxy s3) phones.      ",
Oh man I forgot all about this app after I got a better device. On the note 5 this is an intense wallpaper!      ,
"Wow, what coolness awaits you! I set up some music, go to this app and WHAMO!      ",
Too Much Fun I could play with this until I drain the battery on my phone - & I have!      ,
I've had this app since it first hit the play store. Wow. The latest minor improvements made this even more awesome. I didn't think it was possible. Everyone should utilize this app. It's so fulfilling on so many levels. Thank you!!!      ,
Amazing! Truly amazing! So beautiful and relaxing. Just what I needed. Love it so much I bought it. The price is so low and the fun is neverending. Thank you for all your hard work!      ,
"I love this app as Live Wallpaper... However, this app has started to not work on my Samsung S7. I rebooted my phone and it stopped (not the first time, but I could get it to work, again). I uninstalled and reinstalled and set the app as Live Wallpaper (works in setup stage). Result: nothing. As I stated: I love this app... I'm pulling for you, Mad Scientist!! Update: Uninstalled and rebooted then installed... Works now!! Afraid to reboot... Wonderful app.      ",
WOW This is so cool and brilliant as a lwp great work dev 5* easy!      ,
So i buy the full version because it's meant to be a live wallpaper...Won't work as a live wall paper. Not happy! S6 edge      ,
"Stopped working It worked when I first used it and still works but won't allow me to set as a wallpaper anymore, which was the main reason I downloaded it      ",
Awesomeness!! Free version awesome. Paid version amazing!! Soo much fun      ,
this is really a lot of fun I think this would be relaxing during breaks at work      ,
"Guru44 I absolutely love this app. I honestly can say that, not a lot of apps move me to purchase the key for full acess. Thanks magic fluids. My daughter 6yrs loves it too. So she will not talk a lot at my doctors appointments.      ",
"Great Hey, that is the only live screensaver i use since i found it, great - using the full version and enjoing it every day. Thanks for update ;-)      ",
Pretty sweet Lags occasionally but definitely worth it      ,
"Please, please, please keep updating! The best app!      ",
"Pothead Heaven!! :-) Worth paying for... seriously addictive eye candy! Smoke em if ya got em... then play with this! I promise you won't be able to put it down!! I swear I think I saw Jerry Garcia in one of the swirly psychedelic liquid formations!! Lol, this app is a pothead's dream! :-)      ",
Like a lava lamp This is like a lava lamp where you can touch and manipulate the wax...so relaxing...I love it. The paid version is well worth the additional options.      ,
Whoa You can take screen shots while you're junking about but they're incredibly low rez.      ,
So creative Awesome app that unleashes creativity! Love it!      ,
Excellent!! great time waster :/ could play with this for hours. (Oh I do :) !!!)      ,
Is there a way to close the settings menu without exiting the app?      ,
Have made some neat art with this application Love using this app.      ,
Very Entertaining Good visuals. Great for Entertaining your children.      ,
Relaxingly trippy Just all around fun      ,
Doesn't load up properly... doesn't save what u set up.      ,
